"RNAiID","batchID","RNAi_geneName","RNAi_WBID","RNAi_seeding_stage","intended_RNAi_gene_name","intended_RNAi_WBID","note","RNAi_identity_QC","isValidRNAi","isICEL","isMetabolic","incl_in_mGRN","isResponsive","N_DE_targetExcluded"
"x.VECTORLIKE_let_268 met8_lib3","met8_lib3","SHORT-let-268",NA,"L1","let-268","WBGene00002497","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~150bp insertion with 25+19bp targeting to two exons of let-268, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect. [NOTE: The RNAi identity of this clone has been changed in a later stage of this project, based on recent Sanger sequencing results or criteria. This caused the inconsistency between the RNAi ID and RNAi target gene name. Please refer to RNAi target gene name for the final definition of this RNAi identity.]","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.nmat_1 met8_lib3","met8_lib3","nmat-1","WBGene00012295","L1","nmat-1","WBGene00012295",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.VECTORLIKE_ears_1 met8_lib3","met8_lib3","SHORT-xpo-1",NA,"L1","ears-1","WBGene00001337","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~100bp insertion with 23bp+23bp targeting to two exons of xpo-1, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect. [NOTE: The RNAi identity of this clone has been changed in a later stage of this project, based on recent Sanger sequencing results or criteria. This caused the inconsistency between the RNAi ID and RNAi target gene name. Please refer to RNAi target gene name for the final definition of this RNAi identity.]","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.C27A2.12 met8_lib3","met8_lib3","C27A2.12","WBGene00206373","L1","C27A2.12","WBGene00206373",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.SHORT_acp_2 met8_lib3","met8_lib3","SHORT-acp-2",NA,"L1","acp-2","WBGene00008802","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified 29bp + 24bp targeting to acp-2, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect.","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.algn_6 met8_lib4","met8_lib4","algn-6","WBGene00007435","L1","algn-6","WBGene00007435",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.pigq_1 met8_lib4","met8_lib4","pigq-1","WBGene00008504","L1","pigq-1","WBGene00008504",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.pho_8 met8_lib4","met8_lib4","pho-8","WBGene00011262","L1","pho-8","WBGene00011262",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.nprt_1 met8_lib5","met8_lib5","nprt-1","WBGene00021882","L1","nprt-1","WBGene00021882",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.Y38F2AR.12 met8_lib5","met8_lib5","Y38F2AR.12","WBGene00021430","L1","Y38F2AR.12","WBGene00021430",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.algn_10 met8_lib6","met8_lib6","algn-10","WBGene00007043","L1","algn-10","WBGene00007043",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.coq_2 met8_lib6","met8_lib6","coq-2","WBGene00000762","L1","coq-2","WBGene00000762",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C27A7.1 met8_lib6","met8_lib6","C27A7.1","WBGene00007753","L1","C27A7.1","WBGene00007753",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.Y7A9A.1 met8_lib6","met8_lib6","Y7A9A.1","WBGene00012416","L1","Y7A9A.1","WBGene00012416",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C27A7.3 met8_lib6","met8_lib6","C27A7.3","WBGene00007755","L1","C27A7.3","WBGene00007755",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.acp_1 met8_lib6","met8_lib6","acp-1","WBGene00022770","L1","acp-1","WBGene00022770",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ppt_1 met9_lib1","met9_lib1","ppt-1","WBGene00004092","L1","ppt-1","WBGene00004092",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.F48E3.9 met9_lib1","met9_lib1","F48E3.9","WBGene00018608","L1","gly-12","WBGene00001637",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.nhr_38 met9_lib1","met9_lib1","nhr-38","WBGene00003629","L1","ant-1.4","WBGene00020140",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.cpt_6 met9_lib2","met9_lib2","cpt-6","WBGene00020911","L1","cpt-6","WBGene00020911",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.SHORT_bli_4 met9_lib2","met9_lib2","SHORT-bli-4",NA,"L1","bli-4","WBGene00000254","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified 21 bp targeting to bli-4, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect.","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.fmo_5 met9_lib2","met9_lib2","fmo-5","WBGene00001480","L1","fmo-5","WBGene00001480",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.moc_1 met9_lib2","met9_lib2","moc-1","WBGene00003384","L1","moc-1","WBGene00003384",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.elpc_3 met9_lib2","met9_lib2","elpc-3","WBGene00014123","L1","elpc-3","WBGene00014123",NA,"correct",TRUE,TRUE,FALSE,FALSE,FALSE,0
"x.VECTORLIKE_rpom_1 met9_lib2","met9_lib2","VECTORLIKE-rpom-1",NA,"L1","rpom-1","WBGene00013680","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~220bp insertion targting to E. coli genomic DNA, which is similar to a vector control RNAi that expresses a non-targeting dsRNA.","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.VECTORLIKE_figo_1 met9_lib3","met9_lib3","SHORT-figo-1",NA,"L1","figo-1","WBGene00007912","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~200 bp insertion, with 27bp targeting to figo-1 and 23bp to sulp-6, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect. [NOTE: The RNAi identity of this clone has been changed in a later stage of this project, based on recent Sanger sequencing results or criteria. This caused the inconsistency between the RNAi ID and RNAi target gene name. Please refer to RNAi target gene name for the final definition of this RNAi identity.]","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.nmrk_1 met9_lib3","met9_lib3","nmrk-1","WBGene00020842","L1","nmrk-1","WBGene00020842",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.F58A6.1 met9_lib3","met9_lib3","F58A6.1","WBGene00019022","L1","F58A6.1","WBGene00019022",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C39B5.6 met9_lib3","met9_lib3","C39B5.6","WBGene00016524","L1","C39B5.6","WBGene00016524",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.polg_1 met9_lib4","met9_lib4","polg-1","WBGene00013258","L1","polg-1","WBGene00013258",NA,"correct",TRUE,TRUE,FALSE,FALSE,FALSE,0
"x.C24A3.4 met9_lib4","met9_lib4","C24A3.4","WBGene00016034","L1","C24A3.4","WBGene00016034",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.linc_169 met9_lib4","met9_lib4","linc-169","WBGene00219697","L1","rpb-4","WBGene00018391",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.W10C8.5 met9_lib4","met9_lib4","W10C8.5","WBGene00021128","L1","W10C8.5","WBGene00021128",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.Y39G8B.2 met9_lib4","met9_lib4","Y39G8B.2","WBGene00012723","L1","Y39G8B.2","WBGene00012723",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.VECTORLIKE_cbp_1 met9_lib4","met9_lib4","VECTORLIKE-cbp-1",NA,"L1","cbp-1","WBGene00000366","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~200bp insertion mapped to L4440 vector backbone, which is similar to a vector control RNAi that expresses a non-targeting dsRNA.","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.cah_1 met9_lib5","met9_lib5","cah-1","WBGene00000279","L1","cah-1","WBGene00000279",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.T07D4.2 met9_lib5","met9_lib5","T07D4.2","WBGene00011579","L1","F10C2.4","WBGene00008645",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.C10C5.5 met9_lib5","met9_lib5","C10C5.5","WBGene00007509","L1","C10C5.5","WBGene00007509",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.cyp_35A2 met9_lib5","met9_lib5","cyp-35A2","WBGene00015400","L1","cyp-35A2","WBGene00015400",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.png_1 met9_lib5","met9_lib5","png-1","WBGene00010160","L1","png-1","WBGene00010160",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.T20B3.1 met9_lib5","met9_lib5","T20B3.1","WBGene00011850","L1","T20B3.1","WBGene00011850",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.T27A8.2 met9_lib6","met9_lib6","T27A8.2","WBGene00012074","L1","acox-1.6","WBGene00010336",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.rpc_11 met9_lib6","met9_lib6","rpc-11","WBGene00022309","L1","rpc-11","WBGene00022309",NA,"correct",TRUE,TRUE,FALSE,FALSE,FALSE,0
"x.cyp_37A1 met9_lib6","met9_lib6","cyp-37A1","WBGene00008499","L1","cyp-37A1","WBGene00008499",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.acox_3 met9_lib6","met9_lib6","acox-3","WBGene00019060","L1","acox-3","WBGene00019060",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.fmo_1 met9_lib6","met9_lib6","fmo-1","WBGene00001476","L1","fmo-1","WBGene00001476",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C27D8.4 met9_lib6","met9_lib6","C27D8.4","WBGene00007780","L1","C27D8.4","WBGene00007780",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.acox_1.5 met9_lib6","met9_lib6","acox-1.5","WBGene00008167","L1","acox-1.5","WBGene00008167",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C44E12.1 met10_lib1","met10_lib1","C44E12.1","WBGene00016657","L1","C44E12.1","WBGene00016657",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.parg_1 met10_lib1","met10_lib1","parg-1","WBGene00004051","L1","parg-1","WBGene00004051",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ipp_5 met10_lib1","met10_lib1","ipp-5","WBGene00002146","L1","ipp-5","WBGene00002146",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.dpm_3 met10_lib1","met10_lib1","dpm-3","WBGene00009219","L1","dpm-3","WBGene00009219",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.moc_2 met10_lib2","met10_lib2","moc-2","WBGene00003385","L1","moc-2","WBGene00003385",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.chil_2 met10_lib2","met10_lib2","chil-2","WBGene00007466","L1","chil-2","WBGene00007466",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.cpt_5 met10_lib2","met10_lib2","cpt-5","WBGene00008629","L1","cpt-5","WBGene00008629",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.SHORT_clec_123 met10_lib3","met10_lib3","SHORT-clec-123",NA,"L1","chil-24","WBGene00020407","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified 24bp +24 bp targeting to clec-123, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect.","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.ZC443.1 met10_lib3","met10_lib3","ZC443.1","WBGene00013896","L1","ZC443.1","WBGene00013896",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.hex_2 met10_lib3","met10_lib3","hex-2","WBGene00015767","L1","hex-2","WBGene00015767",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ZC8.6 met10_lib3","met10_lib3","ZC8.6","WBGene00022501","L1","ZC8.6","WBGene00022501",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.Y48G10A.1 met10_lib3","met10_lib3","Y48G10A.1","WBGene00013018","L1","Y48G10A.1","WBGene00013018",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.chs_2 met10_lib3","met10_lib3","chs-2","WBGene00000497","L1","chs-2","WBGene00000497",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.VECTORLIKE_hex_5 met10_lib4","met10_lib4","SHORT-hex-5",NA,"L1","hex-5","WBGene00013497","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~100bp insertion, with 24bp targeting to hex-5, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect. [NOTE: The RNAi identity of this clone has been changed in a later stage of this project, based on recent Sanger sequencing results or criteria. This caused the inconsistency between the RNAi ID and RNAi target gene name. Please refer to RNAi target gene name for the final definition of this RNAi identity.]","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.VECTORLIKE_C08B6.4 met10_lib4","met10_lib4","SHORT-hex-5",NA,"L1","C08B6.4","WBGene00007425","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~90 bp insertion, with 25 bp targeting to 5'UTR of hex-5,, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect. [NOTE: The RNAi identity of this clone has been changed in a later stage of this project, based on recent Sanger sequencing results or criteria. This caused the inconsistency between the RNAi ID and RNAi target gene name. Please refer to RNAi target gene name for the final definition of this RNAi identity.]","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.strm_1 met10_lib4","met10_lib4","strm-1","WBGene00019198","L1","F59B2.3","WBGene00010308",NA,"swap",TRUE,FALSE,TRUE,FALSE,FALSE,0
"x.chil_6 met10_lib4","met10_lib4","chil-6","WBGene00007471","L1","chil-6","WBGene00007471",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.MULTIPLE_chil_19_21 met10_lib5","met10_lib5","MULTIPLE-chil-19-21",NA,"L1","chil-20","WBGene00011163","RNAi identity QC found the insert of the RNAi plasmid accidentally spaned multiple genes, resulting in unclear targeting specificity. Sanger sequencing found an insertion targeting to chil-19/21 because of high sequence similarity of the two genes. The tentative target genes (based on dsRNA signals / Sanger sequencing) were labeled in the RNAi gene name.","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.chil_12 met10_lib5","met10_lib5","chil-12","WBGene00010799","L1","chil-12","WBGene00010799",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C13B9.2 met10_lib5","met10_lib5","C13B9.2","WBGene00015733","L1","C13B9.2","WBGene00015733",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C56A3.8 met10_lib5","met10_lib5","C56A3.8","WBGene00008346","L1","C56A3.8","WBGene00008346",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.T05H4.7 met10_lib5","met10_lib5","T05H4.7","WBGene00020270","L1","T05H4.7","WBGene00020270",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.F53F1.3 met10_lib5","met10_lib5","F53F1.3","WBGene00009981","L1","F53F1.3","WBGene00009981",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.vps_34 met10_lib5","met10_lib5","vps-34","WBGene00006932","L1","vps-34","WBGene00006932",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.gpap_1 met10_lib5","met10_lib5","gpap-1","WBGene00012390","L1","gpap-1","WBGene00012390",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.fmo_2 met10_lib5","met10_lib5","fmo-2","WBGene00001477","L1","fmo-2","WBGene00001477",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.chil_16 met10_lib5","met10_lib5","chil-16","WBGene00011158","L1","chil-16","WBGene00011158",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.chil_18 met10_lib5","met10_lib5","chil-18","WBGene00011161","L1","chil-18","WBGene00011161",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.SHORT_chil_5 met10_lib5","met10_lib5","SHORT-chil-5",NA,"L1","chil-5","WBGene00007470","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified 27bp + 24bp targeting to chil-5,, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect.","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.mtm_6 met10_lib5","met10_lib5","mtm-6","WBGene00003478","L1","mtm-6","WBGene00003478",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.chil_25 met10_lib6","met10_lib6","chil-25","WBGene00011846","L1","chil-25","WBGene00011846",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.lmd_5 met10_lib6","met10_lib6","lmd-5","WBGene00020141","L1","lmd-5","WBGene00020141",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.unc_4 met10_lib6","met10_lib6","unc-4","WBGene00006744","L1","algn-8","WBGene00007464",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.chil_21 met10_lib6","met10_lib6","chil-21","WBGene00011164","L1","chil-21","WBGene00011164",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.Y106G6E.4 met10_lib6","met10_lib6","Y106G6E.4","WBGene00013708","L1","Y106G6E.4","WBGene00013708",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.mmcm_1 met11_lib2","met11_lib2","mmcm-1","WBGene00014202","L1","mmcm-1","WBGene00014202",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.REALVECTOR_vector met11_lib2","met11_lib2","REALVECTOR-vector [technical replicates]",NA,"L1","REALVECTOR-vector",NA,"Real vector control RNAi that was intentionally spiked in a few experimental batches, processed together and with regular RNAi conditions. [IMPORTANT NOTICE]: DO NOT OR ONLY CAUTIOUSLY USE THIS SAMPLE. IT IS NOT FROM A BIOLOGICAL REPLICATE. IT IS A TECHNICAL REPLICATE (FROM THE SAME TOTAL RNA EXTRACT) OF THE REAL VECTOR SPIKE-IN IN MET11_LIB5 AND MET11_LIB6. THE TECHNICAL REPLICATES WERE FOR OUR INTERNAL USE ONLY.","correct",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.REALVECTOR_vector met11_lib3","met11_lib3","REALVECTOR-vector [technical replicates]",NA,"L1","REALVECTOR-vector",NA,"Real vector control RNAi that was intentionally spiked in a few experimental batches, processed together and with regular RNAi conditions. [IMPORTANT NOTICE]: DO NOT OR ONLY CAUTIOUSLY USE THIS SAMPLE. IT IS NOT FROM A BIOLOGICAL REPLICATE. IT IS A TECHNICAL REPLICATE (FROM THE SAME TOTAL RNA EXTRACT) OF THE REAL VECTOR SPIKE-IN IN MET11_LIB5 AND MET11_LIB6. THE TECHNICAL REPLICATES WERE FOR OUR INTERNAL USE ONLY.","correct",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.C05C8.7 met11_lib3","met11_lib3","C05C8.7","WBGene00015464","L4","C05C8.7","WBGene00015464",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.rpc_25 met11_lib4","met11_lib4","rpc-25","WBGene00014111","L2","rpc-25","WBGene00014111",NA,"correct",TRUE,TRUE,FALSE,FALSE,FALSE,0
"x.REALVECTOR_vector met11_lib5","met11_lib5","REALVECTOR-vector",NA,"L1","REALVECTOR-vector",NA,"Real vector control RNAi that was intentionally spiked in a few experimental batches, processed together and with regular RNAi conditions. This was used to perform FDR evaluations.","correct",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.ugt_62 met11_lib6","met11_lib6","ugt-62","WBGene00010904","L1","ugt-62","WBGene00010904",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.REALVECTOR_vector met11_lib6","met11_lib6","REALVECTOR-vector",NA,"L1","REALVECTOR-vector",NA,"Real vector control RNAi that was intentionally spiked in a few experimental batches, processed together and with regular RNAi conditions. This was used to perform FDR evaluations.","correct",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.ech_7 met13_lib2","met13_lib2","ech-7","WBGene00001156","L1","ech-7","WBGene00001156",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.aman_2 met13_lib2","met13_lib2","aman-2","WBGene00010284","L1","aman-2","WBGene00010284",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.algn_8 met13_lib3","met13_lib3","algn-8","WBGene00007464","L1","algn-8","WBGene00007464",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.REALVECTOR_vector1 met13_lib3","met13_lib3","REALVECTOR-vector",NA,"L1","REALVECTOR-vector",NA,"Real vector control RNAi that was intentionally spiked in a few experimental batches, processed together and with regular RNAi conditions. This was used to perform FDR evaluations.","correct",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.bcmo_2 met13_lib3","met13_lib3","bcmo-2","WBGene00018755","L1","bcmo-2","WBGene00018755",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.R04B3.2 met13_lib3","met13_lib3","R04B3.2","WBGene00019867","L1","R04B3.2","WBGene00019867",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ppk_1 met13_lib3","met13_lib3","ppk-1","WBGene00004087","L1","ppk-1","WBGene00004087",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.Y65B4A.8 met13_lib4","met13_lib4","Y65B4A.8","WBGene00022031","L1","Y65B4A.8","WBGene00022031",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.nkat_1 met13_lib4","met13_lib4","nkat-1","WBGene00009232","L1","nkat-1","WBGene00009232",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
