rxnID,rxnFormula,LB,UB,note
UP00187,chsterol[e] + 3.86659 sideMet[e] + 3.86659 NonMetConst1499  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00954,ind3ac[e] + 1.74178 sideMet[e] + 1.74178 NonMetConst1500  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00301,adprib[e] + 5.573 sideMet[e] + 5.573 NonMetConst1501  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00153,ncam[e] + 1.22126 sideMet[e] + 1.22126 NonMetConst1502  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00245,taur[e] + 1.25146 sideMet[e] + 1.25146 NonMetConst1503  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00853,cbl1[e] + 13.2936 sideMet[e] + 13.2936 NonMetConst1504  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00127,gthox[e] + 6.10617 sideMet[e] + 6.10617 NonMetConst1505  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00065,ser-L[e] + 1.05092 sideMet[e] + 1.05092 NonMetConst1506  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00906,56dthm[e] + 1.2813 sideMet[e] + 1.2813 NonMetConst1507  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00253,nac[e] + 1.22103 sideMet[e] + 1.22103 NonMetConst1508  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP05422,dhdascb[e] + 1.74107 sideMet[e] + 1.74107 NonMetConst1509  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00021,ahcys[e] + 3.84414 sideMet[e] + 3.84414 NonMetConst1510  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00320,tsul[e] + 1.12127 sideMet[e] + 1.12127 NonMetConst1511  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP01613,stachyose[e] + 6.66575 sideMet[e] + 6.66575 NonMetConst1512  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00114,chol[e] + 1.04172 sideMet[e] + 1.04172 NonMetConst1513  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPK0102,argp[c] + 2.53174 sideMet[e] + 2.53174 NonMetConst1514  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00506,Lcyst[e] + 1.68147 sideMet[e] + 1.68147 NonMetConst1515  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00067,fald[e] + 0.300258 sideMet[e] + 0.300258 NonMetConst1516  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00093,glyc3p[e] + 1.70056 sideMet[e] + 1.70056 NonMetConst1517  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00111,dhap[e] + 1.6804 sideMet[e] + 1.6804 NonMetConst1518  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPK0069,2pglyc[c] + 1.53006 sideMet[e] + 1.53006 NonMetConst1519  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00708,i[e] + 1.269 sideMet[e] + 1.269 NonMetConst1520  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00147,ade[e] + 1.35129 sideMet[e] + 1.35129 NonMetConst1521  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPC0135,vacc[e] + 2.81457 sideMet[e] + 2.81457 NonMetConst1522  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP01137,ametam[e] + 3.56448 sideMet[e] + 3.56448 NonMetConst1523  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00026,akg[e] + 1.44082 sideMet[e] + 1.44082 NonMetConst1524  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00116,glyc[e] + 0.920932 sideMet[e] + 0.920932 NonMetConst1525  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPK1003,pdipht[c] + 3.23351 sideMet[e] + 3.23351 NonMetConst1526  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP02918,1mncam[e] + 1.37161 sideMet[e] + 1.37161 NonMetConst1527  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00402,asp-D[e] + 1.32094 sideMet[e] + 1.32094 NonMetConst1528  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00979,acser[e] + 1.47129 sideMet[e] + 1.47129 NonMetConst1529  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPC0162,ascr10[e] + 3.03372 sideMet[e] + 3.03372 NonMetConst1530  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00135,his-L[e] + 1.55156 sideMet[e] + 1.55156 NonMetConst1531  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00328,Lkynr[e] + 2.08216 sideMet[e] + 2.08216 NonMetConst1532  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP01179,34hpp[e] + 1.7915 sideMet[e] + 1.7915 NonMetConst1533  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00233,4mop[e] + 1.29134 sideMet[e] + 1.29134 NonMetConst1534  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00631,2pg[e] + 1.83032 sideMet[e] + 1.83032 NonMetConst1535  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00033,ac[e] + 0.590437 sideMet[e] + 0.590437 NonMetConst1536  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00018,pydx5p[e] + 2.45126 sideMet[e] + 2.45126 NonMetConst1537  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00546,mthgxl[e] + 0.720626 sideMet[e] + 0.720626 NonMetConst1538  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00108,anth[e] + 1.36129 sideMet[e] + 1.36129 NonMetConst1539  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP04677,aicar[e] + 3.36196 sideMet[e] + 3.36196 NonMetConst1540  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00149,mal-L[e] + 1.32071 sideMet[e] + 1.32071 NonMetConst1541  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00346,ethamp[e] + 1.40054 sideMet[e] + 1.40054 NonMetConst1542  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00398,trypta[e] + 1.61227 sideMet[e] + 1.61227 NonMetConst1543  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00082,tyr-L[e] + 1.8119 sideMet[e] + 1.8119 NonMetConst1544  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00559,dad-2[e] + 2.51245 sideMet[e] + 2.51245 NonMetConst1545  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00534,pydam[e] + 1.69203 sideMet[e] + 1.69203 NonMetConst1546  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00022,pyr[e] + 0.870537 sideMet[e] + 0.870537 NonMetConst1547  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00785,urcan[e] + 1.37118 sideMet[e] + 1.37118 NonMetConst1548  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP05512,din[e] + 2.52229 sideMet[e] + 2.52229 NonMetConst1549  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPK0056,Ndmelys[c] + 1.57235 sideMet[e] + 1.57235 NonMetConst1550  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00140,acgam[e] + 2.21208 sideMet[e] + 2.21208 NonMetConst1551  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00719,glyb[e] + 1.17147 sideMet[e] + 1.17147 NonMetConst1552  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00141,3mob[e] + 1.15107 sideMet[e] + 1.15107 NonMetConst1553  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00329,gam[e] + 1.80179 sideMet[e] + 1.80179 NonMetConst1554  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00330,dgsn[e] + 2.67244 sideMet[e] + 2.67244 NonMetConst1555  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00379,xylt[e] + 1.52145 sideMet[e] + 1.52145 NonMetConst1556  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00073,met-L[e] + 1.49212 sideMet[e] + 1.49212 NonMetConst1557  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP01530,ocdca[e] + 2.83473 sideMet[e] + 2.83473 NonMetConst1558  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00642,4hphac[e] + 1.5114 sideMet[e] + 1.5114 NonMetConst1559  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP05519,athr-L[e] + 1.19119 sideMet[e] + 1.19119 NonMetConst1560  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00072,ascb-L[e] + 1.76123 sideMet[e] + 1.76123 NonMetConst1561  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00262,hxan[e] + 1.36114 sideMet[e] + 1.36114 NonMetConst1562  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00378,thm[e] + 2.65358 sideMet[e] + 2.65358 NonMetConst1563  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00469,etoh[e] + 0.460684 sideMet[e] + 0.460684 NonMetConst1564  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP05684,selnt[e] + 1.26968 sideMet[e] + 1.26968 NonMetConst1565  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00250,pydx[e] + 1.67163 sideMet[e] + 1.67163 NonMetConst1566  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00061,fmn[e] + 4.5433 sideMet[e] + 4.5433 NonMetConst1567  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00255,ribflv[e] + 3.76367 sideMet[e] + 3.76367 NonMetConst1568  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00704,o2s[e] + 0.31998 sideMet[e] + 0.31998 NonMetConst1569  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP01697,galt[e] + 1.82171 sideMet[e] + 1.82171 NonMetConst1570  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00669,glucys[e] + 2.49265 sideMet[e] + 2.49265 NonMetConst1571  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP01595,lnlc[e] + 2.79441 sideMet[e] + 2.79441 NonMetConst1572  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00032,pheme[e] + 6.1448 sideMet[e] + 6.1448 NonMetConst1573  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00134,ptrc[e] + 0.901686 sideMet[e] + 0.901686 NonMetConst1574  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00504,fol[e] + 4.40394 sideMet[e] + 4.40394 NonMetConst1575  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPK0016,polyadprib[c] + 5.39285 sideMet[e] + 5.39285 NonMetConst1576  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00483,tym[e] + 1.38189 sideMet[e] + 1.38189 NonMetConst1577  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00588,cholp[e] + 1.82135 sideMet[e] + 1.82135 NonMetConst1578  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00020,amp[e] + 3.45207 sideMet[e] + 3.45207 NonMetConst1579  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00002,atp[e] + 5.03149 sideMet[e] + 5.03149 NonMetConst1580  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPC0160,ascr3[e] + 3.01356 sideMet[e] + 3.01356 NonMetConst1581  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPK0101,fuc-L[c] + 1.64156 sideMet[e] + 1.64156 NonMetConst1582  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP05402,melib[e] + 3.42295 sideMet[e] + 3.42295 NonMetConst1583  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00322,2oxoadp[e] + 1.58108 sideMet[e] + 1.58108 NonMetConst1584  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00366,urate[e] + 1.68112 sideMet[e] + 1.68112 NonMetConst1585  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP02094,caro[e] + 5.36882 sideMet[e] + 5.36882 NonMetConst1586  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPK0045,itp[c] + 5.04133 sideMet[e] + 5.04133 NonMetConst1587  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00183,val-L[e] + 1.17147 sideMet[e] + 1.17147 NonMetConst1588  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPC0013,q8[e] + 7.2712 sideMet[e] + 7.2712 NonMetConst1589  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP03722,quln[e] + 1.65104 sideMet[e] + 1.65104 NonMetConst1590  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP05852,2hyoxplac[e] + 1.5114 sideMet[e] + 1.5114 NonMetConst1591  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00544,hgentis[e] + 1.67139 sideMet[e] + 1.67139 NonMetConst1592  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP05100,3uib[e] + 1.45137 sideMet[e] + 1.45137 NonMetConst1593  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00095,fru[e] + 1.80155 sideMet[e] + 1.80155 NonMetConst1594  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00075,utp[e] + 4.80107 sideMet[e] + 4.80107 NonMetConst1595  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00575,camp[e] + 3.282 sideMet[e] + 3.282 NonMetConst1596  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00058,for[e] + 0.450169 sideMet[e] + 0.450169 NonMetConst1597  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP01755,tcynt[e] + 0.58083 sideMet[e] + 0.58083 NonMetConst1598  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00376,retinal[e] + 2.8444 sideMet[e] + 2.8444 NonMetConst1599  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00170,5mta[e] + 2.97336 sideMet[e] + 2.97336 NonMetConst1600  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00459,dttp[e] + 4.78135 sideMet[e] + 4.78135 NonMetConst1601  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00315,spmd[e] + 1.48272 sideMet[e] + 1.48272 NonMetConst1602  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00164,acac[e] + 1.0108 sideMet[e] + 1.0108 NonMetConst1603  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00191,glcur[e] + 1.9313 sideMet[e] + 1.9313 NonMetConst1604  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00352,gam6p[e] + 2.58142 sideMet[e] + 2.58142 NonMetConst1605  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP05787,bildglcur[e] + 9.349 sideMet[e] + 9.349 NonMetConst1606  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00294,ins[e] + 2.68228 sideMet[e] + 2.68228 NonMetConst1607  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00148,pro-L[e] + 1.15131 sideMet[e] + 1.15131 NonMetConst1608  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00440,5mthf[e] + 4.58453 sideMet[e] + 4.58453 NonMetConst1609  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00011,co2[e] + 0.44009 sideMet[e] + 0.44009 NonMetConst1610  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00242,gua[e] + 1.51128 sideMet[e] + 1.51128 NonMetConst1611  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPK0029,retpalm-cis-11[c] + 5.24868 sideMet[e] + 5.24868 NonMetConst1612  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00132,meoh[e] + 0.320416 sideMet[e] + 0.320416 NonMetConst1613  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00101,thf[e] + 4.43418 sideMet[e] + 4.43418 NonMetConst1614  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP02679,ddca[e] + 1.99312 sideMet[e] + 1.99312 NonMetConst1615  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP03284,3aib[e] + 1.0312 sideMet[e] + 1.0312 NonMetConst1616  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00156,4hbz[e] + 1.37113 sideMet[e] + 1.37113 NonMetConst1617  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP05697,sel[e] + 1.42967 sideMet[e] + 1.42967 NonMetConst1618  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP01419,cgly[e] + 1.7821 sideMet[e] + 1.7821 NonMetConst1619  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UPC0159,ascr2[e] + 2.46301 sideMet[e] + 2.46301 NonMetConst1620  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00130,imp[e] + 3.46191 sideMet[e] + 3.46191 NonMetConst1621  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00047,lys-L[e] + 1.47196 sideMet[e] + 1.47196 NonMetConst1622  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00121,rib-D[e] + 1.50129 sideMet[e] + 1.50129 NonMetConst1623  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP01888,aact[e] + 0.741022 sideMet[e] + 0.741022 NonMetConst1624  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00940,akgm[e] + 1.44105 sideMet[e] + 1.44105 NonMetConst1625  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00086,urea[e] + 0.600556 sideMet[e] + 0.600556 NonMetConst1626  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP02642,cala[e] + 1.3111 sideMet[e] + 1.3111 NonMetConst1627  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00643,5htrp[e] + 2.20227 sideMet[e] + 2.20227 NonMetConst1628  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP00475,cytd[e] + 2.43218 sideMet[e] + 2.43218 NonMetConst1629  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
UP02470,xanate[e] + 2.03152 sideMet[e] + 2.03152 NonMetConst1630  <=> ,-1000,0,"Original iCEL1314 reaction and default constraints."
